DraftID	CollegeID	PlayerID	Draft_Date	Draft_Price	Goals_Scored	Average_Score
DR5395	COLL324	PL6317	6/2/2017	25000	32	2.67
DR5396	COLL325	PL6318	9/17/2018	20000	26	2.17
DR5397	COLL326	PL6319	11/9/2018	30000	67	5.58
DR5398	COLL327	PL6320	9/14/2020	10000	81	6.75
DR5400	COLL329	PL6321	3/28/2017	40000	44	3.67
DR5401	COLL330	PL6322	3/4/2020	10000	27	2.25
DR5402	COLL331	PL6324	3/17/2019	35000	21	1.75
DR5403	COLL332	PL6325	6/9/2017	60000	70	5.83
DR5404	COLL334	PL6326	10/2/2019	45000	52	4.33
DR5405	COLL335	PL6327	11/23/2018	100000	34	2.83
DR5406	COLL336	PL6328	5/29/2020	70000	49	4.08
DR5407	COLL337	PL6332	2/1/2020	100000	57	4.75
DR5408	COLL338	PL6334	5/15/2020	10000	66	5.50
DR5409	COLL339	PL6335	2/2/2020	20000	35	2.92
DR5410	COLL340	PL6338	5/22/2020	25000	21	1.75
DR5411	COLL342	PL6339	2/24/2019	20000	40	3.33
DR5412	COLL343	PL6340	9/3/2017	40000	56	4.67
DR5413	COLL344	PL6341	9/8/2020	40000	71	5.92
DR5414	COLL345	PL6342	3/7/2020	40000	79	6.58
DR5415	COLL346	PL6343	8/5/2017	35000	82	6.83
DR5416	COLL347	PL6344	6/7/2018	25000	35	2.92
DR5417	COLL348	PL6346	2/5/2018	10000	26	2.17
DR5418	COLL349	PL6350	12/14/2020	70000	81	6.75
DR5419	COLL350	PL6351	7/31/2017	45000	65	5.42
DR5420	COLL351	PL6352	3/10/2021	10500	20	1.67
DR5421	COLL352	PL6354	4/10/2020	10000	61	5.08
DR5423	COLL354	PL6355	3/7/2020	70000	34	2.83
DR5424	COLL355	PL6357	11/18/2017	45000	41	3.42
DR5425	COLL356	PL6358	3/22/2019	20000	44	3.67
DR5426	COLL357	PL6359	3/7/2021	25000	26	2.17
DR5427	COLL358	PL6360	12/5/2019	70000	44	3.67
DR5428	COLL359	PL6361	1/6/2021	50000	61	5.08
DR5429	COLL360	PL6362	1/17/2018	80000	58	4.83
DR5430	COLL362	PL6363	12/7/2020	10500	64	5.33
DR5431	COLL363	PL6364	4/24/2019	100000	83	6.92
DR5432	COLL364	PL6365	7/14/2018	60000	89	7.42
DR5434	COLL366	PL6366	12/13/2020	25000	60	5.00
DR5435	COLL367	PL6368	12/6/2017	35000	37	3.08
DR5436	COLL369	PL6369	10/30/2018	60000	62	5.17
DR5437	COLL371	PL6370	3/24/2021	60000	40	3.33
DR5438	COLL372	PL6371	1/19/2020	10000	39	3.25
DR5440	COLL373	PL6372	6/19/2020	20000	53	4.42
DR5441	COLL375	PL6373	12/3/2018	80000	29	2.42
DR5442	COLL376	PL6374	2/27/2017	60000	68	5.67
DR5443	COLL377	PL6375	9/27/2019	100000	55	4.58
DR5444	COLL378	PL6376	5/22/2018	10000	73	6.08
DR5445	COLL379	PL6378	8/6/2017	30000	26	2.17
DR5446	COLL380	PL6379	1/23/2019	50000	64	5.33
DR5447	COLL381	PL6381	11/21/2020	20000	21	1.75
DR5448	COLL382	PL6383	11/15/2017	35000	68	5.67
DR5449	COLL383	PL6384	3/15/2020	30000	86	7.17
DR5451	COLL384	PL6385	4/19/2018	10500	26	2.17
DR5452	COLL385	PL6386	1/30/2018	70000	36	3.00
DR5453	COLL386	PL6387	10/18/2019	40000	42	3.50
DR5454	COLL387	PL6390	2/3/2018	40000	48	4.00
DR5455	COLL388	PL6391	10/8/2019	20000	41	3.42
DR5456	COLL389	PL6392	1/9/2017	70000	23	1.92
DR5457	COLL390	PL6393	7/7/2018	25000	56	4.67
DR5458	COLL391	PL6394	6/30/2020	45000	83	6.92
DR5459	COLL392	PL6395	1/23/2021	60000	80	6.67
DR5460	COLL393	PL6396	2/15/2019	35000	74	6.17
DR5461	COLL394	PL6397	1/9/2021	40000	55	4.58
DR5462	COLL395	PL6398	6/14/2019	90000	51	4.25
DR5463	COLL396	PL6400	2/6/2017	60000	85	7.08
DR5464	COLL398	PL6402	6/9/2017	80000	38	3.17
DR5465	COLL399	PL6403	11/15/2017	60000	90	7.50
DR5466	COLL400	PL6404	12/30/2019	70000	61	5.08
DR5468	COLL401	PL6406	2/13/2020	35000	75	6.25
DR5469	COLL402	PL6409	9/22/2019	10500	58	4.83
DR5470	COLL403	PL6410	3/10/2020	30000	76	6.33
DR5471	COLL404	PL6411	11/27/2020	70000	50	4.17
DR5472	COLL405	PL6413	4/23/2018	60000	32	2.67
DR5473	COLL407	PL6414	12/28/2017	50000	48	4.00
DR5475	COLL408	PL6415	7/1/2017	40000	77	6.42
DR5476	COLL409	PL6416	1/2/2020	10000	64	5.33
DR5477	COLL410	PL6417	3/5/2020	30000	73	6.08
DR5478	COLL411	PL6418	3/24/2020	10000	55	4.58
DR5479	COLL415	PL6420	10/16/2018	10500	69	5.75
DR5480	COLL416	PL6421	12/9/2017	50000	62	5.17
DR5481	COLL417	PL6422	9/12/2020	70000	90	7.50
DR5482	COLL418	PL6423	6/20/2019	40000	86	7.17
DR5483	COLL419	PL6424	3/7/2021	10000	82	6.83
DR5484	COLL422	PL6425	1/24/2019	10000	68	5.67
DR5486	COLL423	PL6426	2/14/2021	25000	31	2.58
DR5487	COLL424	PL6427	1/17/2018	10000	79	6.58
DR5488	COLL425	PL6428	4/30/2017	90000	74	6.17
DR5489	COLL426	PL6429	3/14/2018	100000	31	2.58
DR5490	COLL427	PL6430	10/11/2019	10000	84	7.00
DR5491	COLL428	PL6431	5/3/2019	80000	74	6.17
DR5492	COLL429	PL6432	11/25/2019	70000	30	2.50
DR5493	COLL430	PL6434	4/17/2020	35000	63	5.25
DR5494	COLL431	PL6435	4/23/2017	50000	59	4.92
DR5495	COLL432	PL6436	4/26/2017	45000	62	5.17
DR5496	COLL434	PL6437	10/20/2020	25000	49	4.08
DR5497	COLL435	PL6439	7/9/2017	10000	86	7.17
DR5498	COLL436	PL6440	2/11/2021	50000	40	3.33
DR5499	COLL437	PL6441	7/9/2020	50000	27	2.25
DR5500	COLL438	PL6443	11/8/2017	80000	64	5.33
DR5501	COLL439	PL6445	5/1/2019	90000	68	5.67
DR5502	COLL440	PL6447	4/3/2020	30000	63	5.25
DR5503	COLL441	PL6448	3/23/2020	45000	32	2.67
DR5505	COLL442	PL6449	1/12/2020	40000	59	4.92
DR5506	COLL443	PL6451	7/13/2017	20000	27	2.25
DR5509	COLL444	PL6452	4/7/2017	35000	77	6.42
DR5510	COLL445	PL6453	10/11/2017	50000	76	6.33
DR5511	COLL446	PL6454	6/19/2020	10000	22	1.83
DR5512	COLL448	PL6455	9/1/2019	80000	27	2.25
DR5514	COLL449	PL6456	6/10/2019	60000	26	2.17
DR5515	COLL450	PL6457	12/23/2017	10000	76	6.33
DR5516	COLL451	PL6458	5/18/2017	70000	28	2.33
DR5517	COLL452	PL6459	11/24/2019	70000	77	6.42
DR5519	COLL453	PL6460	10/15/2017	100000	28	2.33
DR5520	COLL454	PL6461	8/30/2020	10000	67	5.58
DR5521	COLL455	PL6462	4/23/2019	35000	35	2.92
DR5522	COLL456	PL6463	12/11/2020	100000	90	7.50
DR5523	COLL457	PL6464	1/2/2020	45000	32	2.67
DR5524	COLL458	PL6467	1/11/2019	50000	46	3.83
DR5525	COLL459	PL6468	12/6/2019	90000	60	5.00
DR5526	COLL460	PL6469	6/26/2019	50000	76	6.33
DR5527	COLL461	PL6470	1/20/2021	100000	88	7.33
DR5528	COLL462	PL6471	9/6/2017	25000	86	7.17
DR5530	COLL463	PL6472	2/7/2018	10000	23	1.92
DR5531	COLL464	PL6473	4/13/2017	10000	60	5.00
DR5532	COLL465	PL6474	3/1/2020	30000	50	4.17
DR5533	COLL466	PL6476	10/25/2020	25000	21	1.75
DR5534	COLL467	PL6477	12/1/2020	10500	64	5.33
DR5535	COLL468	PL6478	8/31/2017	90000	29	2.42
DR5536	COLL469	PL6479	10/16/2018	70000	84	7.00
DR5537	COLL470	PL6480	8/5/2018	45000	47	3.92
DR5538	COLL471	PL6481	10/28/2018	60000	65	5.42
DR5539	COLL472	PL6482	9/8/2019	70000	25	2.08
DR5540	COLL473	PL6483	12/21/2017	80000	77	6.42
DR5542	COLL474	PL6485	7/29/2018	20000	57	4.75
DR5544	COLL476	PL6486	7/19/2018	80000	55	4.58
DR5545	COLL477	PL6487	11/18/2017	100000	53	4.42
DR5546	COLL478	PL6489	11/27/2017	10500	88	7.33
DR5547	COLL479	PL6490	1/16/2020	40000	39	3.25
DR5548	COLL481	PL6491	9/29/2018	50000	55	4.58
DR5549	COLL482	PL6492	4/19/2019	40000	84	7.00
DR5550	COLL483	PL6493	5/28/2017	45000	53	4.42
DR5551	COLL484	PL6494	9/12/2017	45000	55	4.58
DR5552	COLL485	PL6495	12/2/2020	35000	55	4.58
DR5553	COLL486	PL6496	7/26/2020	30000	63	5.25
DR5554	COLL487	PL6497	3/22/2021	20000	72	6.00
DR5555	COLL488	PL6499	1/12/2018	10000	23	1.92
DR5556	COLL489	PL6500	6/18/2019	60000	49	4.08
DR5557	COLL490	PL6502	1/22/2017	30000	40	3.33
DR5558	COLL491	PL6503	5/29/2019	25000	67	5.58
DR5559	COLL492	PL6505	6/20/2019	60000	52	4.33
DR5560	COLL493	PL6507	12/6/2017	30000	62	5.17
DR5561	COLL494	PL6508	5/7/2020	30000	47	3.92
DR5562	COLL495	PL6509	11/4/2020	25000	88	7.33
DR5563	COLL496	PL6510	9/20/2017	35000	31	2.58
DR5565	COLL497	PL6511	8/31/2018	50000	85	7.08
DR5566	COLL498	PL6512	4/6/2018	25000	35	2.92
DR5567	COLL499	PL6513	2/15/2020	20000	54	4.50
DR5568	COLL500	PL6514	3/2/2017	100000	71	5.92
DR5569	COLL501	PL6515	10/5/2017	10500	80	6.67
DR5570	COLL502	PL6516	8/27/2019	10000	75	6.25
DR5572	COLL503	PL6517	10/23/2018	30000	53	4.42
DR5573	COLL504	PL6519	11/14/2018	40000	67	5.58
DR5574	COLL505	PL6520	8/14/2018	10000	90	7.50
DR5575	COLL506	PL6524	8/24/2018	35000	41	3.42
DR5576	COLL507	PL6525	10/15/2019	40000	54	4.50
DR5577	COLL509	PL6527	4/25/2017	10500	21	1.75
DR5579	COLL510	PL6528	8/9/2019	40000	52	4.33
DR5580	COLL511	PL6529	5/2/2020	70000	44	3.67
DR5581	COLL512	PL6530	8/5/2020	70000	62	5.17
DR5582	COLL513	PL6531	12/3/2018	10000	62	5.17
DR5586	COLL514	PL6532	6/12/2018	80000	66	5.50
DR5587	COLL515	PL6533	7/20/2020	10000	63	5.25
DR5588	COLL518	PL6534	9/30/2020	10000	68	5.67
DR5591	COLL519	PL6535	5/22/2019	25000	54	4.50
DR5592	COLL520	PL6536	5/27/2020	80000	74	6.17
DR5593	COLL521	PL6537	1/2/2020	20000	55	4.58
DR5594	COLL522	PL6538	11/7/2018	40000	72	6.00
DR5595	COLL523	PL6539	3/17/2019	10500	55	4.58
DR5596	COLL524	PL6540	3/8/2018	100000	80	6.67
DR5597	COLL525	PL6543	12/2/2020	35000	36	3.00
DR5598	COLL526	PL6544	5/5/2020	90000	60	5.00
DR5599	COLL527	PL6545	2/21/2017	35000	78	6.50
DR5600	COLL528	PL6547	12/23/2017	70000	64	5.33
DR5601	COLL529	PL6549	1/27/2018	90000	22	1.83
DR5605	COLL530	PL6550	5/8/2018	30000	65	5.42
DR5606	COLL531	PL6551	3/5/2021	20000	52	4.33
DR5608	COLL532	PL6552	5/14/2019	60000	78	6.50
DR5609	COLL533	PL6553	10/30/2019	30000	31	2.58
DR5610	COLL534	PL6554	3/6/2020	100000	53	4.42
DR5611	COLL535	PL6556	11/6/2020	20000	38	3.17
DR5612	COLL536	PL6557	11/28/2018	70000	62	5.17
DR5613	COLL537	PL6558	2/28/2019	100000	62	5.17
DR5614	COLL538	PL6559	3/31/2017	60000	28	2.33
DR5615	COLL539	PL6560	1/16/2017	20000	48	4.00
DR5616	COLL540	PL6561	6/19/2019	45000	74	6.17
DR5617	COLL541	PL6564	9/27/2019	10000	89	7.42
DR5618	COLL542	PL6565	10/22/2019	70000	54	4.50
DR5619	COLL543	PL6567	4/16/2017	50000	77	6.42
DR5620	COLL544	PL6568	7/16/2017	50000	22	1.83
DR5621	COLL545	PL6570	3/10/2018	25000	71	5.92
DR5622	COLL546	PL6571	4/25/2019	80000	78	6.50
DR5623	COLL547	PL6573	4/1/2018	20000	68	5.67
DR5624	COLL549	PL6574	8/2/2019	45000	63	5.25
DR5625	COLL550	PL6575	3/27/2020	80000	21	1.75
DR5626	COLL551	PL6576	3/29/2019	60000	55	4.58
DR5627	COLL552	PL6577	5/9/2018	100000	74	6.17
DR5628	COLL553	PL6578	1/10/2020	60000	81	6.75
DR5629	COLL554	PL6580	9/14/2019	50000	41	3.42
DR5630	COLL555	PL6581	12/13/2018	10000	84	7.00
DR5631	COLL557	PL6582	1/31/2018	30000	57	4.75
DR5632	COLL559	PL6583	3/13/2017	20000	62	5.17
DR5633	COLL560	PL6584	4/10/2019	40000	43	3.58
DR5634	COLL561	PL6585	6/4/2019	30000	28	2.33
DR5635	COLL562	PL6586	7/15/2020	25000	83	6.92
DR5636	COLL564	PL6587	6/2/2018	40000	53	4.42
DR5637	COLL566	PL6588	6/17/2018	100000	58	4.83
DR5638	COLL568	PL6589	11/16/2017	30000	39	3.25
DR5639	COLL569	PL6591	1/6/2020	10000	89	7.42
DR5641	COLL570	PL6592	5/2/2019	90000	57	4.75
DR5642	COLL571	PL6593	2/20/2019	10500	41	3.42
DR5644	COLL572	PL6594	5/7/2019	45000	75	6.25
DR5645	COLL573	PL6595	5/6/2020	100000	40	3.33
DR5646	COLL574	PL6596	3/14/2019	25000	43	3.58
DR5648	COLL575	PL6599	1/6/2020	20000	76	6.33
DR5649	COLL576	PL6601	9/13/2018	80000	35	2.92
DR5650	COLL577	PL6602	12/25/2020	10000	27	2.25
DR5651	COLL579	PL6604	3/26/2019	30000	41	3.42
DR5652	COLL580	PL6606	5/17/2017	10500	60	5.00
DR5653	COLL581	PL6607	8/17/2018	10000	51	4.25
DR5654	COLL582	PL6608	10/12/2017	100000	21	1.75
DR5655	COLL583	PL6609	8/22/2019	45000	68	5.67
DR5656	COLL584	PL6610	5/13/2017	50000	43	3.58
DR5657	COLL585	PL6611	12/19/2018	100000	63	5.25
DR5658	COLL587	PL6612	4/2/2019	70000	35	2.92
DR5659	COLL589	PL6614	2/28/2017	45000	77	6.42
DR5660	COLL590	PL6615	2/17/2017	60000	45	3.75
DR5661	COLL591	PL6617	3/17/2021	100000	48	4.00
DR5662	COLL592	PL6618	8/13/2018	45000	55	4.58
DR5663	COLL593	PL6619	3/27/2017	25000	53	4.42
DR5664	COLL594	PL6620	7/12/2018	70000	80	6.67
DR5665	COLL595	PL6622	6/3/2019	70000	61	5.08
DR5666	COLL596	PL6623	8/12/2019	80000	64	5.33
DR5667	COLL597	PL6624	8/13/2020	10500	36	3.00
DR5668	COLL599	PL6625	6/7/2018	20000	88	7.33
DR5669	COLL600	PL6626	4/12/2019	100000	65	5.42
DR5670	COLL10	PL6628	12/29/2019	45000	65	5.42
DR5671	COLL11	PL6629	3/23/2021	100000	57	4.75
DR5672	COLL12	PL6630	3/7/2021	80000	21	1.75
DR5674	COLL13	PL6631	11/3/2017	25000	87	7.25
DR5675	COLL14	PL6632	3/31/2020	45000	82	6.83
DR5676	COLL15	PL6633	6/28/2018	50000	27	2.25
DR5677	COLL16	PL6634	7/8/2018	60000	60	5.00
DR5678	COLL18	PL6635	5/18/2020	80000	26	2.17
DR5679	COLL19	PL6637	10/5/2020	45000	57	4.75
DR5680	COLL20	PL6638	12/1/2018	50000	87	7.25
DR5681	COLL21	PL6640	8/8/2020	50000	44	3.67
DR5682	COLL22	PL6641	10/9/2020	30000	87	7.25
DR5683	COLL23	PL6642	1/7/2018	90000	60	5.00
DR5685	COLL24	PL6643	2/8/2019	25000	62	5.17
DR5686	COLL26	PL6644	1/4/2019	10500	58	4.83
DR5687	COLL27	PL6646	3/20/2020	50000	42	3.50
DR5688	COLL28	PL6648	8/14/2020	70000	67	5.58
DR5689	COLL29	PL6650	9/22/2019	40000	43	3.58
DR5691	COLL30	PL6651	7/27/2018	25000	43	3.58
DR5692	COLL31	PL6652	2/25/2017	45000	54	4.50
DR5693	COLL32	PL6653	1/13/2020	35000	82	6.83
DR5694	COLL33	PL6654	6/15/2018	25000	51	4.25
DR5695	COLL34	PL6655	11/17/2017	30000	76	6.33
DR5696	COLL35	PL6656	1/20/2018	10000	53	4.42
DR5697	COLL36	PL6657	5/17/2018	20000	53	4.42
DR5698	COLL37	PL6658	8/21/2017	60000	74	6.17
DR5699	COLL38	PL6659	1/13/2021	80000	52	4.33
DR5700	COLL39	PL6661	11/13/2018	45000	30	2.50
DR5701	COLL40	PL6663	5/26/2017	70000	33	2.75
DR5702	COLL41	PL6664	1/30/2020	60000	88	7.33
DR5703	COLL42	PL6665	2/19/2018	10000	54	4.50
DR5704	COLL43	PL6666	8/31/2019	70000	31	2.58
DR5705	COLL44	PL6669	9/18/2019	35000	82	6.83
DR5706	COLL45	PL6670	5/11/2017	80000	90	7.50
DR5707	COLL46	PL6671	12/24/2019	10000	70	5.83
DR5708	COLL47	PL6672	2/14/2019	70000	52	4.33
DR5709	COLL48	PL6673	7/17/2020	60000	30	2.50
DR5710	COLL49	PL6674	1/5/2018	10500	26	2.17
DR5711	COLL50	PL6675	10/29/2019	30000	37	3.08
DR5712	COLL51	PL6676	2/18/2020	20000	87	7.25
DR5713	COLL53	PL6678	11/8/2019	25000	34	2.83
DR5714	COLL54	PL6679	2/22/2019	100000	84	7.00
DR5715	COLL55	PL6680	1/4/2021	20000	44	3.67
DR5716	COLL56	PL6681	2/19/2020	40000	49	4.08
DR5717	COLL58	PL6682	12/20/2019	40000	40	3.33
DR5718	COLL60	PL6684	2/9/2019	35000	58	4.83
DR5719	COLL61	PL6685	8/20/2019	35000	50	4.17
DR5720	COLL62	PL6686	2/3/2020	30000	26	2.17
DR5721	COLL63	PL6687	7/1/2017	45000	33	2.75
DR5722	COLL64	PL6689	1/26/2018	10000	72	6.00
DR5723	COLL65	PL6690	7/2/2019	10500	57	4.75
DR5724	COLL66	PL6691	11/3/2019	80000	28	2.33
DR5725	COLL67	PL6692	2/12/2017	25000	65	5.42
DR5727	COLL68	PL6693	7/8/2017	30000	33	2.75
DR5728	COLL69	PL6695	3/17/2017	100000	73	6.08
DR5729	COLL70	PL6696	11/18/2017	45000	78	6.50
DR5732	COLL71	PL6697	9/7/2020	30000	76	6.33
DR5733	COLL72	PL6698	10/28/2019	100000	84	7.00
DR5734	COLL74	PL6699	8/26/2019	10500	54	4.50
DR5735	COLL76	PL6701	11/8/2017	25000	43	3.58
DR5736	COLL77	PL6702	11/7/2019	10000	80	6.67
DR5737	COLL78	PL6703	8/28/2018	30000	71	5.92
DR5738	COLL79	PL6704	3/7/2017	10000	69	5.75
DR5739	COLL80	PL6705	1/8/2020	20000	89	7.42
DR5740	COLL81	PL6706	8/28/2019	100000	23	1.92
DR5741	COLL82	PL6707	1/7/2018	100000	29	2.42
DR5742	COLL83	PL6708	10/21/2020	30000	44	3.67
DR5743	COLL84	PL6709	8/31/2017	10500	23	1.92
DR5744	COLL85	PL6711	1/29/2018	60000	63	5.25
DR5746	COLL86	PL6712	8/12/2019	40000	30	2.50
DR5747	COLL87	PL6713	3/19/2020	80000	37	3.08
DR5748	COLL88	PL6714	2/3/2019	10500	46	3.83
DR5749	COLL89	PL6715	12/21/2018	25000	84	7.00
DR5750	COLL90	PL6716	10/31/2019	50000	44	3.67
DR5751	COLL91	PL6717	2/7/2019	35000	25	2.08
DR5752	COLL92	PL6718	6/29/2018	30000	54	4.50
DR5753	COLL93	PL6719	8/3/2018	40000	32	2.67
DR5754	COLL94	PL6721	5/5/2019	10500	62	5.17
DR5755	COLL96	PL6722	12/13/2019	60000	55	4.58
DR5756	COLL97	PL6723	1/31/2019	20000	33	2.75
DR5757	COLL98	PL6724	7/1/2019	25000	82	6.83
DR5758	COLL100	PL6725	2/13/2017	70000	54	4.50
DR5759	COLL102	PL6726	12/20/2017	30000	72	6.00
DR5760	COLL104	PL6727	9/27/2020	30000	27	2.25
DR5762	COLL106	PL6728	12/19/2017	100000	82	6.83
DR5763	COLL107	PL6729	4/17/2020	20000	22	1.83
DR5764	COLL109	PL6730	12/1/2020	90000	25	2.08
DR5765	COLL110	PL6731	10/3/2017	80000	44	3.67
DR5766	COLL111	PL6732	12/22/2017	60000	72	6.00
DR5767	COLL112	PL6733	4/8/2017	70000	29	2.42
DR5768	COLL113	PL6735	9/30/2020	10000	40	3.33
DR5769	COLL114	PL6736	7/9/2020	35000	38	3.17
DR5771	COLL115	PL6737	4/28/2020	80000	32	2.67
DR5772	COLL117	PL6740	8/26/2017	30000	22	1.83
DR5773	COLL118	PL6742	9/21/2018	10500	27	2.25
DR5775	COLL119	PL6744	8/26/2019	30000	22	1.83
DR5776	COLL120	PL6746	3/2/2021	50000	23	1.92
DR5777	COLL121	PL6747	4/8/2020	70000	56	4.67
DR5779	COLL122	PL6748	10/18/2018	35000	77	6.42
DR5780	COLL124	PL6751	3/16/2020	100000	84	7.00
DR5782	COLL125	PL6752	5/25/2017	45000	66	5.50
DR5785	COLL126	PL6753	7/8/2018	40000	68	5.67
DR5786	COLL127	PL6756	12/21/2017	45000	76	6.33
DR5787	COLL128	PL6757	7/6/2019	10500	35	2.92
DR5788	COLL129	PL6758	8/9/2017	35000	43	3.58
DR5790	COLL130	PL6759	3/19/2017	80000	32	2.67
DR5791	COLL131	PL6760	12/24/2019	20000	56	4.67
DR5793	COLL132	PL6762	4/1/2018	10000	32	2.67
DR5794	COLL133	PL6763	11/18/2019	100000	46	3.83
DR5795	COLL135	PL6764	3/12/2017	20000	90	7.50
DR5796	COLL136	PL6765	9/30/2018	60000	56	4.67
DR5797	COLL137	PL6766	12/28/2020	60000	68	5.67
DR5798	COLL138	PL6768	1/20/2020	90000	31	2.58
DR5799	COLL139	PL6770	1/11/2017	80000	69	5.75
DR5800	COLL141	PL6771	7/6/2020	10000	53	4.42
DR5802	COLL142	PL6772	3/12/2021	10000	67	5.58
DR5803	COLL143	PL6773	2/19/2018	10500	33	2.75
DR5804	COLL145	PL6774	1/18/2020	35000	68	5.67
DR5806	COLL146	PL6775	8/27/2019	25000	24	2.00
DR5807	COLL147	PL6776	9/3/2019	30000	27	2.25
DR5808	COLL148	PL6777	6/30/2017	100000	24	2.00
DR5809	COLL149	PL6778	4/2/2017	100000	42	3.50
DR5810	COLL150	PL6779	3/14/2020	40000	64	5.33
DR5811	COLL151	PL6781	1/22/2017	45000	88	7.33
DR5812	COLL152	PL6782	3/2/2018	40000	27	2.25
DR5813	COLL153	PL6783	4/29/2018	80000	34	2.83
DR5814	COLL154	PL6784	10/16/2017	100000	86	7.17
DR5815	COLL155	PL6785	11/24/2020	35000	78	6.50
DR5816	COLL156	PL6786	2/19/2017	10000	30	2.50
DR5818	COLL157	PL6787	8/27/2017	80000	83	6.92
DR5819	COLL158	PL6788	11/2/2020	90000	86	7.17
DR5820	COLL159	PL6790	3/11/2017	50000	66	5.50
DR5821	COLL160	PL6791	7/13/2019	30000	47	3.92
DR5822	COLL161	PL6792	6/18/2017	60000	58	4.83
DR5823	COLL163	PL6793	12/13/2019	90000	30	2.50
DR5824	COLL164	PL6794	11/12/2019	40000	44	3.67
DR5825	COLL165	PL6795	3/27/2021	10500	88	7.33
DR5826	COLL166	PL6796	9/7/2018	50000	73	6.08
DR5827	COLL167	PL6797	10/11/2017	70000	47	3.92
DR5828	COLL168	PL6798	10/1/2017	50000	44	3.67
DR5829	COLL169	PL6800	11/13/2020	20000	75	6.25
DR5830	COLL170	PL6801	7/6/2017	10500	22	1.83
DR5831	COLL171	PL6802	3/14/2021	80000	67	5.58
DR5832	COLL172	PL6804	6/2/2018	90000	54	4.50
DR5833	COLL173	PL6805	2/3/2020	20000	44	3.67
DR5834	COLL174	PL6806	8/25/2019	80000	68	5.67
DR5835	COLL175	PL6807	6/25/2018	20000	85	7.08
DR5836	COLL176	PL6808	9/9/2020	10000	23	1.92
DR5837	COLL177	PL6809	11/9/2019	10500	79	6.58
DR5838	COLL178	PL6810	4/4/2020	80000	79	6.58
DR5839	COLL180	PL6811	12/6/2018	35000	88	7.33
DR5840	COLL181	PL6812	12/17/2020	90000	90	7.50
DR5842	COLL182	PL6813	11/3/2017	70000	56	4.67
DR5843	COLL183	PL6814	7/16/2020	35000	62	5.17
DR5846	COLL184	PL6815	3/27/2020	100000	41	3.42
DR5847	COLL185	PL6817	12/31/2018	20000	56	4.67
DR5848	COLL186	PL6818	1/21/2017	50000	60	5.00
DR5850	COLL187	PL6820	1/21/2018	90000	88	7.33
DR5851	COLL188	PL6821	5/3/2020	100000	76	6.33
DR5852	COLL189	PL6823	5/27/2019	20000	79	6.58
DR5853	COLL190	PL6824	6/25/2019	70000	41	3.42
DR5854	COLL191	PL6825	2/25/2017	20000	68	5.67
DR5855	COLL192	PL6826	9/25/2020	80000	86	7.17
DR5856	COLL193	PL6827	10/25/2019	45000	34	2.83
DR5857	COLL194	PL6828	9/22/2018	50000	39	3.25
DR5858	COLL195	PL6830	1/20/2017	10000	53	4.42
DR5859	COLL196	PL6832	11/12/2018	60000	22	1.83
DR5860	COLL197	PL6833	8/17/2019	40000	70	5.83
DR5861	COLL198	PL6835	6/13/2017	25000	41	3.42
DR5862	COLL199	PL6836	4/24/2017	35000	44	3.67
DR5863	COLL200	PL6837	3/18/2020	50000	24	2.00
DR5864	COLL201	PL6838	1/15/2018	90000	60	5.00
DR5865	COLL202	PL6839	11/15/2017	80000	27	2.25
DR5866	COLL203	PL6840	3/14/2021	30000	74	6.17
DR5868	COLL204	PL6842	12/28/2018	35000	66	5.50
DR5869	COLL205	PL6843	5/1/2019	30000	76	6.33
DR5871	COLL207	PL6844	10/7/2019	70000	55	4.58
DR5872	COLL209	PL6845	7/11/2020	10500	68	5.67
DR5873	COLL210	PL6846	12/16/2018	50000	70	5.83
DR5874	COLL211	PL6847	11/3/2018	80000	73	6.08
DR5875	COLL212	PL6848	11/2/2019	25000	45	3.75
DR5877	COLL213	PL6850	3/31/2018	100000	83	6.92
DR5878	COLL214	PL6851	5/16/2019	45000	55	4.58
DR5879	COLL215	PL6852	6/30/2018	30000	68	5.67
DR5880	COLL216	PL6853	2/20/2021	60000	44	3.67
DR5881	COLL217	PL6854	9/11/2020	100000	53	4.42
DR5882	COLL219	PL6855	9/22/2019	45000	33	2.75
DR5883	COLL220	PL6857	7/22/2020	60000	53	4.42
DR5884	COLL221	PL6858	7/29/2019	45000	56	4.67
DR5885	COLL223	PL6859	4/3/2019	35000	28	2.33
DR5887	COLL225	PL6860	4/23/2017	50000	51	4.25
DR5888	COLL226	PL6862	11/26/2017	25000	59	4.92
DR5889	COLL227	PL6863	3/26/2020	20000	22	1.83
DR5890	COLL228	PL6865	10/25/2020	80000	76	6.33
DR5891	COLL229	PL6866	7/13/2017	60000	30	2.50
DR5893	COLL231	PL6868	11/25/2019	60000	71	5.92
DR5894	COLL232	PL6869	1/7/2018	10000	51	4.25
DR5895	COLL234	PL6870	9/21/2020	10000	39	3.25
DR5896	COLL235	PL6871	12/4/2019	60000	22	1.83
DR5897	COLL236	PL6872	2/21/2017	30000	68	5.67
DR5898	COLL237	PL6873	3/29/2021	90000	90	7.50
DR5899	COLL238	PL6874	3/26/2018	80000	26	2.17
DR5900	COLL239	PL6875	11/3/2019	100000	26	2.17
DR5901	COLL240	PL6878	10/13/2017	30000	43	3.58
DR5904	COLL241	PL6881	1/21/2017	10000	83	6.92
DR5905	COLL242	PL6882	7/27/2018	60000	54	4.50
